window_start_time,window_end_time,vehicle_1,vehicle_2,vehicle_1_group,vehicle_2_group,vehicle_1_arrival_time_s,vehicle_2_arrival_time_s,arrival_time_difference_s,vehicle_1_arrival_step,vehicle_2_arrival_step,vehicle_1_min_distance_to_intersection_m,vehicle_2_min_distance_to_intersection_m,vehicle_1_real_arrival_time_s,vehicle_2_real_arrival_time_s,real_arrival_time_difference_s,vehicle_1_real_arrival_step,vehicle_2_real_arrival_step,vehicle_1_real_min_distance_to_intersection_m,vehicle_2_real_min_distance_to_intersection_m,arrival_risk_level
331.1,333.0,targeted_61,targeted_64,targeted,targeted,333.1,,,1.0,,6.6573,13.9493,333.1,,,1.0,,6.7755,13.8229,SAFE
331.1,333.0,targeted_61,targeted_66,targeted,targeted,333.1,,,1.0,,6.6573,17.456,333.1,,,1.0,,6.7755,13.3671,SAFE
331.1,333.0,targeted_64,targeted_66,targeted,targeted,,,,,,13.9493,17.456,,,,,,13.8229,13.3671,SAFE
331.3,333.2,targeted_49,targeted_61,targeted,targeted,,333.3,,,1.0,11.671,7.0717,,333.3,,,1.0,12.3504,6.9656,SAFE
331.3,333.2,targeted_49,targeted_64,targeted,targeted,,,,,,11.671,15.2625,,,,,,12.3504,15.2062,SAFE
331.3,333.2,targeted_49,targeted_66,targeted,targeted,,,,,,11.671,15.6115,,,,,,12.3504,11.1942,SAFE
331.3,333.2,targeted_61,targeted_64,targeted,targeted,333.3,,,1.0,,7.0717,15.2625,333.3,,,1.0,,6.9656,15.2062,SAFE
331.3,333.2,targeted_61,targeted_66,targeted,targeted,333.3,,,1.0,,7.0717,15.6115,333.3,,,1.0,,6.9656,11.1942,SAFE
331.3,333.2,targeted_64,targeted_66,targeted,targeted,,,,,,15.2625,15.6115,,,,,,15.2062,11.1942,SAFE
331.5,333.4,targeted_49,targeted_61,targeted,targeted,,333.5,,,1.0,11.671,8.1516,,333.5,,,1.0,12.3504,7.7513,SAFE
331.5,333.4,targeted_49,targeted_64,targeted,targeted,,,,,,11.671,16.7108,,,,,,12.3504,16.6922,SAFE
331.5,333.4,targeted_49,targeted_66,targeted,targeted,,,,,,11.671,15.0305,,336.4,,,30.0,12.3504,9.0845,SAFE
331.5,333.4,targeted_61,targeted_64,targeted,targeted,333.5,,,1.0,,8.1516,16.7108,333.5,,,1.0,,7.7513,16.6922,SAFE
331.5,333.4,targeted_61,targeted_66,targeted,targeted,333.5,,,1.0,,8.1516,15.0305,333.5,336.4,2.9,1.0,30.0,7.7513,9.0845,SAFE
331.5,333.4,targeted_64,targeted_66,targeted,targeted,,,,,,16.7108,15.0305,,336.4,,,30.0,16.6922,9.0845,SAFE
331.7,333.6,targeted_49,targeted_61,targeted,targeted,,333.7,,,1.0,11.671,9.2651,,333.7,,,1.0,12.3504,8.8095,SAFE
331.7,333.6,targeted_49,targeted_64,targeted,targeted,,,,,,11.671,18.7002,,,,,,12.3504,18.24,SAFE
331.7,333.6,targeted_49,targeted_66,targeted,targeted,,,,,,11.671,12.5493,,336.4,,,28.0,12.3504,7.2227,SAFE
331.7,333.6,targeted_61,targeted_64,targeted,targeted,333.7,,,1.0,,9.2651,18.7002,333.7,,,1.0,,8.8095,18.24,SAFE
331.7,333.6,targeted_61,targeted_66,targeted,targeted,333.7,,,1.0,,9.2651,12.5493,333.7,336.4,2.7,1.0,28.0,8.8095,7.2227,SAFE
331.7,333.6,targeted_64,targeted_66,targeted,targeted,,,,,,18.7002,12.5493,,336.4,,,28.0,18.24,7.2227,SAFE
331.9,333.8,targeted_49,targeted_61,targeted,targeted,,,,,,11.671,10.0878,,,,,,12.3504,10.1487,SAFE
331.9,333.8,targeted_49,targeted_66,targeted,targeted,,,,,,11.671,12.0911,,336.4,,,26.0,12.3504,5.9053,SAFE
331.9,333.8,targeted_61,targeted_66,targeted,targeted,,,,,,10.0878,12.0911,,336.4,,,26.0,10.1487,5.9053,SAFE
332.1,334.0,targeted_49,targeted_61,targeted,targeted,,,,,,11.671,11.7242,,,,,,12.3504,11.4893,SAFE
332.1,334.0,targeted_49,targeted_66,targeted,targeted,,,,,,11.671,11.0044,,336.4,,,24.0,12.3504,5.6143,SAFE
332.1,334.0,targeted_61,targeted_66,targeted,targeted,,,,,,11.7242,11.0044,,336.4,,,24.0,11.4893,5.6143,SAFE
332.3,334.2,targeted_49,targeted_61,targeted,targeted,,,,,,11.671,12.6703,,,,,,12.3504,12.8984,SAFE
332.5,334.4,targeted_49,targeted_61,targeted,targeted,,,,,,11.671,14.6856,,,,,,12.3504,14.4017,SAFE
332.7,334.6,targeted_49,targeted_61,targeted,targeted,,,,,,11.671,16.9202,,,,,,12.3504,15.9869,SAFE
490.1,492.0,targeted_95,targeted_98,targeted,targeted,492.9,,,9.0,,8.639,53.0181,494.4,,,24.0,,9.8461,54.6583,SAFE
490.3,492.2,targeted_95,targeted_98,targeted,targeted,493.2,,,10.0,,9.5781,52.0599,494.4,,,22.0,,9.827,52.6176,SAFE
490.5,492.4,targeted_95,targeted_98,targeted,targeted,493.4,,,10.0,,9.8366,49.3898,494.4,,,20.0,,9.7983,50.5146,SAFE
490.7,492.6,targeted_95,targeted_98,targeted,targeted,493.7,,,11.0,,9.9316,48.3828,494.4,,,18.0,,9.7793,48.3113,SAFE
490.9,492.8,targeted_95,targeted_98,targeted,targeted,,,,,,10.2024,45.6391,494.4,,,16.0,,9.7697,46.0471,SAFE
491.1,493.0,targeted_95,targeted_98,targeted,targeted,,,,,,10.1502,44.139,494.4,,,14.0,,9.7506,43.7122,SAFE
491.3,493.2,targeted_95,targeted_98,targeted,targeted,,,,,,10.1217,42.849,494.4,,,12.0,,9.7381,41.2967,SAFE
491.5,493.4,targeted_95,targeted_98,targeted,targeted,,,,,,10.0025,40.2029,494.4,,,10.0,,9.7286,38.8204,SAFE
491.7,493.6,targeted_95,targeted_98,targeted,targeted,494.1,,,5.0,,9.9386,38.0202,494.4,,,8.0,,9.7286,36.2734,SAFE
491.9,493.8,targeted_95,targeted_98,targeted,targeted,494.0,,,2.0,,9.9132,36.7174,494.4,,,6.0,,9.719,33.6557,SAFE
492.1,494.0,targeted_95,targeted_98,targeted,targeted,494.1,,,1.0,,9.8238,34.8625,494.4,,,4.0,,9.719,31.0083,SAFE
492.3,494.2,targeted_95,targeted_98,targeted,targeted,494.3,,,1.0,,9.8221,33.1776,494.4,,,2.0,,9.7095,28.5122,SAFE
492.5,494.4,targeted_95,targeted_98,targeted,targeted,494.5,,,1.0,,9.7594,31.6392,494.5,,,1.0,,9.7095,26.1971,SAFE
492.7,494.6,targeted_95,targeted_98,targeted,targeted,494.7,,,1.0,,9.7203,29.6928,494.7,,,1.0,,9.7095,24.0545,SAFE
492.9,494.8,targeted_95,targeted_98,targeted,targeted,494.9,,,1.0,,9.7115,26.4735,494.9,,,1.0,,9.7095,22.0944,SAFE
493.1,495.0,targeted_95,targeted_98,targeted,targeted,495.1,,,1.0,,9.6958,23.3312,495.1,,,1.0,,9.6999,20.3153,SAFE
493.3,495.2,targeted_95,targeted_98,targeted,targeted,495.3,,,1.0,,9.6814,22.0545,495.3,,,1.0,,9.6999,18.7172,SAFE
493.5,495.4,targeted_95,targeted_98,targeted,targeted,495.5,,,1.0,,9.6695,19.3352,495.5,,,1.0,,9.6999,17.2931,SAFE
493.7,495.6,targeted_95,targeted_98,targeted,targeted,495.7,,,1.0,,9.6563,17.3082,495.7,,,1.0,,9.6999,16.0599,SAFE
493.9,495.8,targeted_95,targeted_98,targeted,targeted,495.9,,,1.0,,9.6452,14.168,495.9,,,1.0,,9.6999,14.9978,SAFE
494.1,496.0,targeted_95,targeted_98,targeted,targeted,496.1,,,1.0,,9.6396,11.4835,496.1,,,1.0,,9.6999,14.1097,SAFE
494.3,496.2,targeted_95,targeted_98,targeted,targeted,496.3,,,1.0,,9.6312,10.0403,496.3,,,1.0,,9.6999,13.4111,SAFE
495.3,497.2,targeted_95,targeted_98,targeted,targeted,497.3,,,1.0,,9.6146,10.9353,497.3,,,1.0,,9.6999,12.3504,SAFE
495.5,497.4,targeted_95,targeted_98,targeted,targeted,497.5,,,1.0,,9.6146,10.9691,497.5,,,1.0,,9.6999,12.3504,SAFE
495.7,497.6,targeted_95,targeted_98,targeted,targeted,497.7,,,1.0,,9.6135,11.2985,497.7,,,1.0,,9.6999,12.3504,SAFE
495.9,497.8,targeted_95,targeted_98,targeted,targeted,497.9,,,1.0,,9.6139,11.1157,497.9,,,1.0,,9.6999,12.3504,SAFE
496.1,498.0,targeted_95,targeted_98,targeted,targeted,498.1,,,1.0,,9.6094,10.7747,498.1,,,1.0,,9.6999,12.3504,SAFE
496.3,498.2,targeted_95,targeted_98,targeted,targeted,498.3,,,1.0,,9.6071,10.786,498.3,,,1.0,,9.6999,12.3504,SAFE
496.5,498.4,targeted_95,targeted_98,targeted,targeted,498.5,,,1.0,,9.6059,10.7842,498.5,,,1.0,,9.6999,12.3504,SAFE
496.7,498.6,targeted_95,targeted_98,targeted,targeted,498.7,,,1.0,,9.6073,10.8286,498.7,,,1.0,,9.6999,12.3504,SAFE
496.9,498.8,targeted_95,targeted_98,targeted,targeted,498.9,,,1.0,,9.6099,11.1867,498.9,,,1.0,,9.6999,12.3504,SAFE
497.1,499.0,targeted_95,targeted_98,targeted,targeted,499.1,,,1.0,,9.6085,11.5991,499.1,,,1.0,,9.6999,12.3504,SAFE
497.3,499.2,targeted_95,targeted_98,targeted,targeted,499.3,,,1.0,,9.6086,12.0873,499.3,,,1.0,,9.6999,12.3504,SAFE
497.5,499.4,targeted_95,targeted_98,targeted,targeted,499.5,,,1.0,,9.6086,12.4833,499.5,,,1.0,,9.6999,12.3504,SAFE
497.7,499.6,targeted_95,targeted_98,targeted,targeted,499.7,,,1.0,,9.6085,12.9256,499.7,,,1.0,,9.6999,12.3504,SAFE
497.9,499.8,targeted_95,targeted_98,targeted,targeted,499.9,,,1.0,,9.6084,13.3181,499.9,,,1.0,,9.6999,12.3504,SAFE
498.1,500.0,targeted_95,targeted_98,targeted,targeted,500.1,,,1.0,,9.6084,13.5175,500.1,,,1.0,,9.6999,12.3504,SAFE
498.3,500.2,targeted_95,targeted_98,targeted,targeted,500.3,,,1.0,,9.6084,12.3078,500.3,,,1.0,,9.6999,12.3504,SAFE
498.5,500.4,targeted_95,targeted_98,targeted,targeted,500.5,,,1.0,,9.6085,11.6411,500.5,,,1.0,,9.6999,12.3504,SAFE
498.7,500.6,targeted_95,targeted_98,targeted,targeted,500.7,,,1.0,,9.6085,11.8591,500.7,,,1.0,,9.6999,12.3504,SAFE
498.9,500.8,targeted_95,targeted_98,targeted,targeted,500.9,,,1.0,,9.6085,11.9904,500.9,,,1.0,,9.6999,12.3504,SAFE
499.1,501.0,targeted_95,targeted_98,targeted,targeted,501.1,,,1.0,,9.6085,11.9342,501.1,,,1.0,,9.6999,12.3504,SAFE
499.3,501.2,targeted_95,targeted_98,targeted,targeted,501.3,,,1.0,,9.6085,11.8376,501.3,,,1.0,,9.6999,12.3504,SAFE
499.5,501.4,targeted_95,targeted_98,targeted,targeted,501.5,,,1.0,,9.6085,11.7438,501.5,,,1.0,,9.6999,12.3504,SAFE
499.7,501.6,targeted_95,targeted_98,targeted,targeted,501.7,,,1.0,,9.6085,11.6898,501.7,,,1.0,,9.6999,12.3504,SAFE
499.9,501.8,targeted_95,targeted_98,targeted,targeted,501.9,,,1.0,,9.6085,11.6733,501.9,,,1.0,,9.6999,12.3504,SAFE
500.1,502.0,targeted_95,targeted_98,targeted,targeted,502.1,,,1.0,,9.6085,11.671,502.1,,,1.0,,9.6999,12.3504,SAFE
500.3,502.2,targeted_95,targeted_98,targeted,targeted,502.3,,,1.0,,9.6085,11.671,502.3,,,1.0,,9.6999,12.3504,SAFE
500.5,502.4,targeted_95,targeted_98,targeted,targeted,502.5,,,1.0,,9.6085,11.671,502.5,,,1.0,,9.6999,12.3504,SAFE
500.7,502.6,targeted_95,targeted_98,targeted,targeted,502.7,,,1.0,,9.6085,11.671,502.7,,,1.0,,9.6999,12.3504,SAFE
500.9,502.8,targeted_95,targeted_98,targeted,targeted,502.9,,,1.0,,9.6085,11.671,502.9,,,1.0,,9.6999,12.3504,SAFE
501.1,503.0,targeted_95,targeted_98,targeted,targeted,503.1,,,1.0,,9.6085,11.671,503.1,,,1.0,,9.6999,12.3504,SAFE
501.3,503.2,targeted_95,targeted_98,targeted,targeted,503.3,,,1.0,,9.6085,11.671,503.3,,,1.0,,9.6999,12.3504,SAFE
501.5,503.4,targeted_95,targeted_98,targeted,targeted,503.5,,,1.0,,9.6085,11.671,503.5,,,1.0,,9.6999,12.3504,SAFE
501.7,503.6,targeted_95,targeted_98,targeted,targeted,503.7,,,1.0,,9.6085,11.671,503.7,,,1.0,,9.6999,12.3504,SAFE
501.9,503.8,targeted_95,targeted_98,targeted,targeted,503.9,,,1.0,,9.6085,11.671,503.9,,,1.0,,9.6999,12.3504,SAFE
502.1,504.0,targeted_95,targeted_98,targeted,targeted,504.1,,,1.0,,9.6085,11.671,504.1,,,1.0,,9.6904,12.3504,SAFE
502.3,504.2,targeted_95,targeted_98,targeted,targeted,504.3,,,1.0,,9.6085,11.671,504.3,,,1.0,,9.6427,12.3504,SAFE
502.5,504.4,targeted_95,targeted_98,targeted,targeted,504.5,,,1.0,,9.6085,11.671,504.5,,,1.0,,9.5444,12.3504,SAFE
502.7,504.6,targeted_95,targeted_98,targeted,targeted,504.7,,,1.0,,9.6085,11.671,504.7,,,1.0,,9.3796,12.3504,SAFE
502.9,504.8,targeted_95,targeted_98,targeted,targeted,504.9,,,1.0,,9.6085,11.671,504.9,,,1.0,,9.1295,12.3504,SAFE
503.1,505.0,targeted_95,targeted_98,targeted,targeted,505.1,,,1.0,,9.6085,11.671,505.1,,,1.0,,8.7916,12.3504,SAFE
503.3,505.2,targeted_95,targeted_98,targeted,targeted,505.3,,,1.0,,9.6085,11.671,505.3,,,1.0,,8.3762,12.3504,SAFE
503.5,505.4,targeted_95,targeted_98,targeted,targeted,505.5,,,1.0,,9.6085,11.671,505.5,,,1.0,,7.9436,12.3504,SAFE
503.7,505.6,targeted_95,targeted_98,targeted,targeted,505.7,,,1.0,,9.6085,11.671,505.7,,,1.0,,7.6601,12.3504,SAFE
503.9,505.8,targeted_95,targeted_98,targeted,targeted,505.9,,,1.0,,9.6085,11.671,505.9,,,1.0,,7.5262,12.3504,SAFE
504.1,506.0,targeted_95,targeted_98,targeted,targeted,506.1,,,1.0,,9.6085,11.671,506.1,,,1.0,,7.5262,12.3504,SAFE
504.3,506.2,targeted_95,targeted_98,targeted,targeted,506.3,,,1.0,,9.6085,11.671,506.3,,,1.0,,7.5262,12.3504,SAFE
504.5,506.4,targeted_95,targeted_98,targeted,targeted,506.5,,,1.0,,9.6085,11.671,506.5,,,1.0,,7.5262,12.3504,SAFE
504.7,506.6,targeted_95,targeted_98,targeted,targeted,506.7,,,1.0,,9.6085,11.671,506.7,,,1.0,,7.5262,12.3504,SAFE
504.9,506.8,targeted_95,targeted_98,targeted,targeted,506.9,,,1.0,,9.6085,11.671,506.9,,,1.0,,7.5262,12.3504,SAFE
505.1,507.0,targeted_95,targeted_98,targeted,targeted,507.1,,,1.0,,9.4784,11.671,507.1,,,1.0,,7.5262,12.3504,SAFE
505.3,507.2,targeted_95,targeted_98,targeted,targeted,507.3,,,1.0,,9.0989,11.671,507.3,,,1.0,,7.5262,12.3504,SAFE
505.5,507.4,targeted_95,targeted_98,targeted,targeted,507.5,,,1.0,,8.4258,11.671,507.5,,,1.0,,7.5262,12.3504,SAFE
505.7,507.6,targeted_95,targeted_98,targeted,targeted,507.7,,,1.0,,6.6884,11.671,507.7,,,1.0,,7.5262,12.3504,SAFE
505.9,507.8,targeted_95,targeted_98,targeted,targeted,507.9,,,1.0,,4.5107,11.671,507.9,,,1.0,,7.5262,12.3504,SAFE
506.1,508.0,targeted_95,targeted_98,targeted,targeted,508.1,,,1.0,,3.9172,11.671,508.1,,,1.0,,7.5262,12.3504,SAFE
506.3,508.2,targeted_95,targeted_98,targeted,targeted,508.3,,,1.0,,2.2004,11.671,508.3,,,1.0,,7.5262,12.3504,SAFE
506.5,508.4,targeted_95,targeted_98,targeted,targeted,508.5,,,1.0,,4.9598,11.671,508.5,,,1.0,,7.5262,12.3504,SAFE
506.7,508.6,targeted_95,targeted_98,targeted,targeted,508.7,,,1.0,,6.8177,11.671,508.7,,,1.0,,7.5262,12.3504,SAFE
506.9,508.8,targeted_95,targeted_98,targeted,targeted,508.9,,,1.0,,7.1998,11.671,508.9,,,1.0,,7.5262,12.3504,SAFE
507.1,509.0,targeted_95,targeted_98,targeted,targeted,509.1,,,1.0,,7.649,11.671,509.1,,,1.0,,7.5262,12.3504,SAFE
507.3,509.2,targeted_95,targeted_98,targeted,targeted,509.3,,,1.0,,7.8898,11.671,509.3,,,1.0,,7.5262,12.2797,SAFE
507.5,509.4,targeted_95,targeted_98,targeted,targeted,509.5,,,1.0,,7.8475,11.671,509.5,,,1.0,,7.5262,12.0972,SAFE
507.7,509.6,targeted_95,targeted_98,targeted,targeted,509.7,,,1.0,,7.7264,11.671,509.7,,,1.0,,7.5262,11.8243,SAFE
507.9,509.8,targeted_95,targeted_98,targeted,targeted,509.9,,,1.0,,7.631,11.671,509.9,,,1.0,,7.5262,11.4609,SAFE
508.1,510.0,targeted_95,targeted_98,targeted,targeted,510.1,,,1.0,,7.5859,11.671,510.1,,,1.0,,7.5262,11.0227,SAFE
508.3,510.2,targeted_95,targeted_98,targeted,targeted,510.3,,,1.0,,7.5816,11.671,510.3,,,1.0,,7.5262,10.4989,SAFE
508.5,510.4,targeted_95,targeted_98,targeted,targeted,510.5,,,1.0,,7.6002,11.671,510.5,513.4,2.9,1.0,30.0,7.5262,9.8968,SAFE
508.7,510.6,targeted_95,targeted_98,targeted,targeted,510.7,,,1.0,,7.6227,11.671,510.7,513.4,2.7,1.0,28.0,7.5262,9.2269,SAFE
508.9,510.8,targeted_95,targeted_98,targeted,targeted,510.9,,,1.0,,7.6333,11.671,510.9,513.4,2.5,1.0,26.0,7.5262,8.5516,SAFE
509.1,511.0,targeted_95,targeted_98,targeted,targeted,511.1,,,1.0,,7.6359,11.671,511.1,513.4,2.3,1.0,24.0,7.5262,7.9025,SAFE
509.3,511.2,targeted_95,targeted_98,targeted,targeted,511.3,,,1.0,,7.6359,11.671,511.3,513.4,2.1,1.0,22.0,7.5262,7.2801,SAFE
509.5,511.4,targeted_95,targeted_98,targeted,targeted,511.5,,,1.0,,7.6359,11.671,511.5,513.4,1.9,1.0,20.0,7.5262,7.0981,SAFE
509.7,511.6,targeted_95,targeted_98,targeted,targeted,511.7,,,1.0,,7.6359,11.671,511.7,513.4,1.7,1.0,18.0,7.5262,7.0348,SAFE
509.9,511.8,targeted_95,targeted_98,targeted,targeted,511.9,,,1.0,,7.6359,11.671,511.9,513.4,1.5,1.0,16.0,7.5262,7.0348,SAFE
510.1,512.0,targeted_95,targeted_98,targeted,targeted,512.1,,,1.0,,7.6359,11.671,512.1,513.4,1.3,1.0,14.0,7.5262,7.0348,SAFE
513.5,515.4,targeted_95,targeted_98,targeted,targeted,515.5,,,1.0,,7.6359,10.2452,515.5,515.5,0.0,1.0,1.0,7.5262,9.6524,SAFE
513.7,515.6,targeted_95,targeted_98,targeted,targeted,515.7,,,1.0,,7.6359,11.2369,515.7,,,1.0,,7.5262,10.5619,SAFE
513.9,515.8,targeted_95,targeted_98,targeted,targeted,515.9,,,1.0,,7.6359,12.3852,515.9,,,1.0,,7.5262,11.5662,SAFE
514.1,516.0,targeted_95,targeted_98,targeted,targeted,516.1,,,1.0,,7.6359,13.2208,516.1,,,1.0,,7.5262,12.6764,SAFE
514.3,516.2,targeted_95,targeted_98,targeted,targeted,516.3,,,1.0,,7.6359,14.3716,516.3,,,1.0,,7.5262,13.8916,SAFE
514.5,516.4,targeted_95,targeted_98,targeted,targeted,516.5,,,1.0,,7.6359,15.5412,516.5,,,1.0,,7.5262,15.1853,SAFE
514.7,516.6,targeted_95,targeted_98,targeted,targeted,516.7,,,1.0,,7.6359,16.6879,516.7,,,1.0,,7.5262,16.5734,SAFE
514.9,516.8,targeted_95,targeted_98,targeted,targeted,516.9,,,1.0,,7.6359,17.905,516.9,,,1.0,,7.5262,18.0609,SAFE
720.1,722.0,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,53.196,,,,,,14.8337,54.1633,SAFE
720.3,722.2,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,50.928,,,,,,14.8337,52.0816,SAFE
720.5,722.4,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,49.8924,,,,,,14.8337,49.9391,SAFE
720.7,722.6,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,47.4665,,,,,,14.8337,47.7159,SAFE
720.9,722.8,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,46.0784,,,,,,14.8337,45.4305,SAFE
721.1,723.0,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,44.1789,,,,,,14.8337,43.056,SAFE
721.3,723.2,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,42.5205,,,,,,14.8337,40.6208,SAFE
721.5,723.4,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,40.3343,,,,,,14.8337,38.1034,SAFE
721.7,723.6,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,38.5984,,,,,,14.8337,35.5154,SAFE
721.9,723.8,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,35.9296,,,,,,14.8337,32.8581,SAFE
722.1,724.0,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,34.1599,,,,,,14.8337,30.2305,SAFE
722.3,724.2,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,32.7726,,,,,,14.8239,27.7838,SAFE
722.5,724.4,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,29.9629,,,,,,14.8044,25.5196,SAFE
722.7,724.6,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,26.9841,,,,,,14.7263,23.4379,SAFE
722.9,724.8,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,26.1167,,,,,,14.5876,21.5273,SAFE
723.1,725.0,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,24.1252,,,,,,14.3806,19.7991,SAFE
723.3,725.2,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,21.3425,,,,,,14.0837,18.2534,SAFE
723.5,725.4,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,18.3981,,,,,,13.6994,16.8887,SAFE
723.7,725.6,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,16.8005,,,,,,13.2549,15.7064,SAFE
723.9,725.8,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,14.395,,,,,,12.7331,14.6952,SAFE
724.1,726.0,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,11.1059,,,,,,12.1638,13.8665,SAFE
724.3,726.2,targeted_141,targeted_144,targeted,targeted,,729.2,,,30.0,14.4163,9.7258,,,,,,11.5061,13.2202,SAFE
724.5,726.4,targeted_141,targeted_144,targeted,targeted,,729.1,,,27.0,14.4163,7.1094,,,,,,10.7732,12.7549,SAFE
724.7,726.6,targeted_141,targeted_144,targeted,targeted,,729.0,,,24.0,14.4163,5.9077,729.6,,,30.0,,9.9732,12.4607,SAFE
724.9,726.8,targeted_141,targeted_144,targeted,targeted,,728.9,,,21.0,14.4163,3.9562,729.6,,,28.0,,9.101,12.3504,SAFE
725.1,727.0,targeted_141,targeted_144,targeted,targeted,,,,,,14.4163,10.354,729.6,,,26.0,,8.213,12.3504,SAFE
725.3,727.2,targeted_141,targeted_144,targeted,targeted,,,,,,14.3465,11.1066,729.6,,,24.0,,7.2408,12.3504,SAFE
725.5,727.4,targeted_141,targeted_144,targeted,targeted,,,,,,14.0489,11.2503,729.6,,,22.0,,6.1748,12.3504,SAFE
725.7,727.6,targeted_141,targeted_144,targeted,targeted,,,,,,13.1197,11.2886,729.6,,,20.0,,4.9692,12.3504,SAFE
725.9,727.8,targeted_141,targeted_144,targeted,targeted,,,,,,11.7579,11.0092,729.6,,,18.0,,3.6854,12.3504,SAFE
726.1,728.0,targeted_141,targeted_144,targeted,targeted,,,,,,10.3031,10.7905,729.6,,,16.0,,2.6192,12.3504,SAFE
726.3,728.2,targeted_141,targeted_144,targeted,targeted,730.3,,,21.0,,8.8669,10.7676,729.6,,,14.0,,2.0125,12.3504,SAFE
726.5,728.4,targeted_141,targeted_144,targeted,targeted,729.6,,,12.0,,6.8895,10.7895,729.6,,,12.0,,2.0125,12.3504,SAFE
726.7,728.6,targeted_141,targeted_144,targeted,targeted,729.6,,,10.0,,6.6506,10.9629,729.6,,,10.0,,2.0125,12.3504,SAFE
726.9,728.8,targeted_141,targeted_144,targeted,targeted,729.4,,,6.0,,4.9743,11.3015,729.6,,,8.0,,2.0125,12.3504,SAFE
727.1,729.0,targeted_141,targeted_144,targeted,targeted,729.4,,,4.0,,4.2262,11.7763,729.6,,,6.0,,2.0125,12.3504,SAFE
727.3,729.2,targeted_141,targeted_144,targeted,targeted,729.3,,,1.0,,2.3052,12.1735,729.6,,,4.0,,2.0125,12.3504,SAFE
727.5,729.4,targeted_141,targeted_144,targeted,targeted,729.5,,,1.0,,1.5992,12.5596,729.6,,,2.0,,2.0125,12.3504,SAFE
727.7,729.6,targeted_141,targeted_144,targeted,targeted,729.7,,,1.0,,1.6815,13.0558,729.7,,,1.0,,2.0125,12.3504,SAFE
727.9,729.8,targeted_141,targeted_144,targeted,targeted,729.9,,,1.0,,0.4274,13.5014,729.9,,,1.0,,2.0125,12.3504,SAFE
728.1,730.0,targeted_141,targeted_144,targeted,targeted,730.1,,,1.0,,1.0347,13.1278,730.1,,,1.0,,2.0125,12.3504,SAFE
728.3,730.2,targeted_141,targeted_144,targeted,targeted,730.3,,,1.0,,0.7567,11.924,730.3,,,1.0,,2.0125,12.3504,SAFE
728.5,730.4,targeted_141,targeted_144,targeted,targeted,730.5,,,1.0,,0.1979,11.6068,730.5,,,1.0,,2.0125,12.3504,SAFE
728.7,730.6,targeted_141,targeted_144,targeted,targeted,730.7,,,1.0,,1.7965,11.9725,730.7,,,1.0,,2.0125,12.3504,SAFE
728.9,730.8,targeted_141,targeted_144,targeted,targeted,730.9,,,1.0,,2.1711,11.9789,730.9,,,1.0,,2.0125,12.3504,SAFE
729.1,731.0,targeted_141,targeted_144,targeted,targeted,731.1,,,1.0,,3.9435,11.9091,731.1,,,1.0,,2.0125,12.3504,SAFE
729.3,731.2,targeted_141,targeted_144,targeted,targeted,731.3,,,1.0,,5.7987,11.8041,731.3,,,1.0,,2.3617,12.3504,SAFE
729.5,731.4,targeted_141,targeted_144,targeted,targeted,731.5,,,1.0,,7.5429,11.7202,731.5,,,1.0,,3.565,12.3504,SAFE
729.7,731.6,targeted_141,targeted_144,targeted,targeted,731.7,,,1.0,,7.398,11.6807,731.7,,,1.0,,5.0916,12.3504,SAFE
729.9,731.8,targeted_141,targeted_144,targeted,targeted,731.9,,,1.0,,7.9626,11.6718,731.9,,,1.0,,6.7736,12.3504,SAFE
730.1,732.0,targeted_141,targeted_144,targeted,targeted,732.1,,,1.0,,9.2025,11.671,732.1,,,1.0,,8.4757,12.3504,SAFE
1210.1,1212.0,targeted_241,targeted_242,targeted,targeted,1212.1,,,1.0,,3.7609,55.5244,1212.1,,,1.0,,3.8022,55.7204,SAFE
1210.3,1212.2,targeted_241,targeted_242,targeted,targeted,1212.3,,,1.0,,3.9207,52.2291,1212.3,,,1.0,,3.8022,53.7999,SAFE
1210.5,1212.4,targeted_241,targeted_242,targeted,targeted,1212.5,,,1.0,,4.0508,50.5392,1212.5,,,1.0,,3.8022,51.7988,SAFE
